annee;code_iris;nom_iris;numero_de_voie;indice_de_repetition;type_de_voie;libelle_de_voie;adresse;nombre_de_sites;consommation_annuelle_totale_de_ladresse_mwh;code_grand_secteur;code_categorie_consommation;code_secteur_naf2;code_commune;nom_commune;code_epci;code_departement;code_region;tri_des_adresses
2021;800010102;Centre Ville-Saint-Vulfran;1;;AVENUE;DU RIVAGE;1 AVENUE DU RIVAGE;1;98.081;TERTIAIRE;ENT;84;80001;Abbeville;200070993;80;32;75
2023;800010301;Faubourg de Menchecourt;261;;COTE;DE LA JUSTICE;261 COTE DE LA JUSTICE;1;54.645;TERTIAIRE;ENT;96;80001;Abbeville;200070993;80;32;75
2023;800010301;Faubourg de Menchecourt;;;COTE;DE LA JUSTICE;COTE DE LA JUSTICE;1;19.155;TERTIAIRE;ENT;84;80001;Abbeville;200070993;80;32;76
2021;800010401;Faubourg de la Bouvaque;44;;RUE;DU SOLEIL LEVANT;44 RUE DU SOLEIL LEVANT;1;92.678;TERTIAIRE;ENT;84;80001;Abbeville;200070993;80;32;76
2024;800010201;La Gare-Rouvroy-La Portelette;74;;BOULEVARD;DE LA PORTELETTE;74 BOULEVARD DE LA PORTELETTE;1;250.421;TERTIAIRE;ENT;68;80001;Abbeville;200070993;80;32;76
2022;800010101;Centre Ville Émonville;;;RUE;DAUPHINE;RUE DAUPHINE;1;2.81;INDUSTRIE;ENT;41;80001;Abbeville;200070993;80;32;76
2022;800010401;Faubourg de la Bouvaque;157;;ROUTE;DE DOULLENS;157 ROUTE DE DOULLENS;1;3792.157;INDUSTRIE;ENT;29;80001;Abbeville;200070993;80;32;77
2024;800010401;Faubourg de la Bouvaque;86;;BOULEVARD;DE LA REPUBLIQUE;86 BOULEVARD DE LA REPUBLIQUE;1;42.712;TERTIAIRE;ENT;68;80001;Abbeville;200070993;80;32;77
2023;800010503;Ponthieu-Bagatelle;;;RUE;DE LA LIBERTE;RUE DE LA LIBERTE;1;21.636;TERTIAIRE;ENT;74;80001;Abbeville;200070993;80;32;77
2021;800010101;Centre Ville Émonville;8;;RUE;DUMONT;8 RUE DUMONT;1;82.817;TERTIAIRE;ENT;84;80001;Abbeville;200070993;80;32;77
2023;800010503;Ponthieu-Bagatelle;;;QUAI;DE LA POINTE;QUAI DE LA POINTE;1;77.399;TERTIAIRE;ENT;47;80001;Abbeville;200070993;80;32;78
2022;800010401;Faubourg de la Bouvaque;;;ROUTE;DE DOULLENS;ROUTE DE DOULLENS;1;164.818;TERTIAIRE;ENT;49;80001;Abbeville;200070993;80;32;78
2024;800010401;Faubourg de la Bouvaque;4;;BOULEVARD;DE LA REPUBLIQUE;4 BOULEVARD DE LA REPUBLIQUE;1;40.141;TERTIAIRE;ENT;46;80001;Abbeville;200070993;80;32;78
2021;800010401;Faubourg de la Bouvaque;28;;RUE;GEORGES DERAY;28 RUE GEORGES DERAY;1;282.658;AGRICULTURE;ENT;03;80001;Abbeville;200070993;80;32;78
2021;800010101;Centre Ville Émonville;22;;RUE;GONTIER PATIN;22 RUE GONTIER PATIN;1;47.649;TERTIAIRE;ENT;84;80001;Abbeville;200070993;80;32;79
2024;800010101;Centre Ville Émonville;205;;BOULEVARD;DE LA REPUBLIQUE;205 BOULEVARD DE LA REPUBLIQUE;1;44.519;TERTIAIRE;ENT;47;80001;Abbeville;200070993;80;32;79
2022;800010401;Faubourg de la Bouvaque;;;ROUTE;DE DOULLENS;ROUTE DE DOULLENS;1;244.707;TERTIAIRE;ENT;47;80001;Abbeville;200070993;80;32;79
2023;800010102;Centre Ville-Saint-Vulfran;;;QUAI;DE LA POINTE;QUAI DE LA POINTE;1;272.064;TERTIAIRE;ENT;36;80001;Abbeville;200070993;80;32;79
2022;800010101;Centre Ville Émonville;2;;RUE;DE L ABBE CARPENTIER;2 RUE DE L ABBE CARPENTIER;1;49.24;TERTIAIRE;ENT;84;80001;Abbeville;200070993;80;32;80
2024;800010101;Centre Ville Émonville;199;;BOULEVARD;DE LA REPUBLIQUE;199 BOULEVARD DE LA REPUBLIQUE;1;43.906;TERTIAIRE;ENT;86;80001;Abbeville;200070993;80;32;80
2021;800010301;Faubourg de Menchecourt;5;;RUE;JEAN MENNESSON;5 RUE JEAN MENNESSON;1;529.544;TERTIAIRE;ENT;56;80001;Abbeville;200070993;80;32;80
2023;800010201;La Gare-Rouvroy-La Portelette;74;;BOULEVARD;DE LA PORTELETTE;74 BOULEVARD DE LA PORTELETTE;1;240.935;TERTIAIRE;ENT;68;80001;Abbeville;200070993;80;32;80
2024;800010401;Faubourg de la Bouvaque;14;;BOULEVARD;DE LA REPUBLIQUE;14 BOULEVARD DE LA REPUBLIQUE;1;170.19;INDUSTRIE;ENT;10;80001;Abbeville;200070993;80;32;81
2022;800010503;Ponthieu-Bagatelle;;;RUE;DE L EGALITE;RUE DE L EGALITE;1;89.037;TERTIAIRE;ENT;70;80001;Abbeville;200070993;80;32;81
2023;800010401;Faubourg de la Bouvaque;86;;BOULEVARD;DE LA REPUBLIQUE;86 BOULEVARD DE LA REPUBLIQUE;1;41.194;TERTIAIRE;ENT;68;80001;Abbeville;200070993;80;32;81
2021;800010501;La Porte au Bois;14;;RUE;JULES VERNE;14 RUE JULES VERNE;1;22.368;TERTIAIRE;ENT;46;80001;Abbeville;200070993;80;32;81
2023;800010401;Faubourg de la Bouvaque;4;;BOULEVARD;DE LA REPUBLIQUE;4 BOULEVARD DE LA REPUBLIQUE;1;40.063;TERTIAIRE;ENT;46;80001;Abbeville;200070993;80;32;82
2021;800010501;La Porte au Bois;13;;RUE;JULES VERNE;13 RUE JULES VERNE;1;434.268;INDUSTRIE;ENT;43;80001;Abbeville;200070993;80;32;82
2022;800010102;Centre Ville-Saint-Vulfran;;;RUE;DE L HOTEL DIEU;RUE DE L HOTEL DIEU;1;4673.193;TERTIAIRE;ENT;86;80001;Abbeville;200070993;80;32;82
2024;800010101;Centre Ville Émonville;103;;BOULEVARD;DE LA REPUBLIQUE;103 BOULEVARD DE LA REPUBLIQUE;1;175.888;TERTIAIRE;ENT;70;80001;Abbeville;200070993;80;32;82
2024;800010301;Faubourg de Menchecourt;;;RUE;DE LA SUCRERIE;RUE DE LA SUCRERIE;1;166.602;TERTIAIRE;ENT;70;80001;Abbeville;200070993;80;32;83
2022;800010102;Centre Ville-Saint-Vulfran;4;;RUE;DE L ISLE;4 RUE DE L ISLE;5;206.233;TERTIAIRE;ENT;70;80001;Abbeville;200070993;80;32;83
2021;800010501;La Porte au Bois;1;;RUE;JULES VERNE;1 RUE JULES VERNE;1;226.608;INDUSTRIE;ENT;10;80001;Abbeville;200070993;80;32;83
2023;800010101;Centre Ville Émonville;205;;BOULEVARD;DE LA REPUBLIQUE;205 BOULEVARD DE LA REPUBLIQUE;1;49.01;TERTIAIRE;ENT;47;80001;Abbeville;200070993;80;32;83
2022;800010102;Centre Ville-Saint-Vulfran;82;;RUE;DE LA CASERNE;82 RUE DE LA CASERNE;1;140.947;TERTIAIRE;ENT;84;80001;Abbeville;200070993;80;32;84
2021;800010102;Centre Ville-Saint-Vulfran;39;;RUE;LESUEUR;39 RUE LESUEUR;1;19.731;TERTIAIRE;ENT;65;80001;Abbeville;200070993;80;32;84
2024;800010102;Centre Ville-Saint-Vulfran;12;;RUE;DE LA TANNERIE;12 RUE DE LA TANNERIE;1;44.972;TERTIAIRE;ENT;46;80001;Abbeville;200070993;80;32;84
2023;800010101;Centre Ville Émonville;199;;BOULEVARD;DE LA REPUBLIQUE;199 BOULEVARD DE LA REPUBLIQUE;1;42.382;TERTIAIRE;ENT;86;80001;Abbeville;200070993;80;32;84
2024;800010301;Faubourg de Menchecourt;255;;RUE;DE MENCHECOURT;255 RUE DE MENCHECOURT;1;156.288;TERTIAIRE;ENT;82;80001;Abbeville;200070993;80;32;85
2021;800010501;La Porte au Bois;7;;RUE;MACQUERON;7 RUE MACQUERON;1;43.564;TERTIAIRE;ENT;93;80001;Abbeville;200070993;80;32;85
2022;800010301;Faubourg de Menchecourt;23;;AVENUE;DE LA CHAPELLE;23 AVENUE DE LA CHAPELLE;1;14.051;INDUSTRIE;ENT;23;80001;Abbeville;200070993;80;32;85
2023;800010401;Faubourg de la Bouvaque;14;;BOULEVARD;DE LA REPUBLIQUE;14 BOULEVARD DE LA REPUBLIQUE;1;170.911;TERTIAIRE;ENT;47;80001;Abbeville;200070993;80;32;85
2022;800010301;Faubourg de Menchecourt;104;;AVENUE;DE LA CHAPELLE;104 AVENUE DE LA CHAPELLE;1;59.548;TERTIAIRE;ENT;96;80001;Abbeville;200070993;80;32;86
2024;800010301;Faubourg de Menchecourt;253;;RUE;DE MENCHECOURT;253 RUE DE MENCHECOURT;1;67.626;TERTIAIRE;ENT;47;80001;Abbeville;200070993;80;32;86
2021;800010501;La Porte au Bois;6;;RUE;MACQUERON;6 RUE MACQUERON;1;45.76;TERTIAIRE;ENT;45;80001;Abbeville;200070993;80;32;86
2023;800010101;Centre Ville Émonville;103;;BOULEVARD;DE LA REPUBLIQUE;103 BOULEVARD DE LA REPUBLIQUE;1;189.222;TERTIAIRE;ENT;70;80001;Abbeville;200070993;80;32;86
2021;800010101;Centre Ville Émonville;84;;CHAUSSEE;MARCADE;84 CHAUSSEE MARCADE;1;111.867;TERTIAIRE;ENT;68;80001;Abbeville;200070993;80;32;87
2024;800010301;Faubourg de Menchecourt;253;;RUE;DE MENCHECOURT;253 RUE DE MENCHECOURT;1;3.669;TERTIAIRE;ENT;49;80001;Abbeville;200070993;80;32;87
2022;800010201;La Gare-Rouvroy-La Portelette;;;PLACE;DE LA GARE;PLACE DE LA GARE;1;110.763;TERTIAIRE;ENT;84;80001;Abbeville;200070993;80;32;87
2023;800010301;Faubourg de Menchecourt;;;RUE;DE LA SUCRERIE;RUE DE LA SUCRERIE;1;113.614;TERTIAIRE;ENT;70;80001;Abbeville;200070993;80;32;87
2022;800010201;La Gare-Rouvroy-La Portelette;;;PLACE;DE LA GARE;PLACE DE LA GARE;1;138.641;TERTIAIRE;ENT;49;80001;Abbeville;200070993;80;32;88
2021;800010101;Centre Ville Émonville;41;;PLACE;MAX LEJEUNE;41 PLACE MAX LEJEUNE;1;72.273;TERTIAIRE;ENT;64;80001;Abbeville;200070993;80;32;88
2023;800010102;Centre Ville-Saint-Vulfran;12;;RUE;DE LA TANNERIE;12 RUE DE LA TANNERIE;1;59.898;TERTIAIRE;ENT;46;80001;Abbeville;200070993;80;32;88
2024;800010301;Faubourg de Menchecourt;253;;RUE;DE MENCHECOURT;253 RUE DE MENCHECOURT;2;31.584;TERTIAIRE;ENT;68;80001;Abbeville;200070993;80;32;88
2021;800010102;Centre Ville-Saint-Vulfran;26;;PLACE;MAX LEJEUNE;26 PLACE MAX LEJEUNE;1;144.824;INDUSTRIE;ENT;10;80001;Abbeville;200070993;80;32;89
2022;800010401;Faubourg de la Bouvaque;296;;COTE;DE LA JUSTICE;296 COTE DE LA JUSTICE;1;93.052;AGRICULTURE;ENT;01;80001;Abbeville;200070993;80;32;89
2023;800010301;Faubourg de Menchecourt;255;;RUE;DE MENCHECOURT;255 RUE DE MENCHECOURT;1;12.702;TERTIAIRE;ENT;47;80001;Abbeville;200070993;80;32;89
2024;800010301;Faubourg de Menchecourt;214;;RUE;DE MENCHECOURT;214 RUE DE MENCHECOURT;1;6.443;INDUSTRIE;ENT;43;80001;Abbeville;200070993;80;32;89
2023;800010301;Faubourg de Menchecourt;253;;RUE;DE MENCHECOURT;253 RUE DE MENCHECOURT;2;24.962;TERTIAIRE;ENT;68;80001;Abbeville;200070993;80;32;90
2024;800010301;Faubourg de Menchecourt;212;;RUE;DE MENCHECOURT;212 RUE DE MENCHECOURT;1;0.031;INDUSTRIE;ENT;43;80001;Abbeville;200070993;80;32;90
2022;800010401;Faubourg de la Bouvaque;294;;COTE;DE LA JUSTICE;294 COTE DE LA JUSTICE;1;56.457;TERTIAIRE;ENT;56;80001;Abbeville;200070993;80;32;90
2021;800010101;Centre Ville Émonville;23;;PLACE;MAX LEJEUNE;23 PLACE MAX LEJEUNE;1;37.056;TERTIAIRE;ENT;47;80001;Abbeville;200070993;80;32;90
2023;800010301;Faubourg de Menchecourt;253;;RUE;DE MENCHECOURT;253 RUE DE MENCHECOURT;1;5.296;TERTIAIRE;ENT;49;80001;Abbeville;200070993;80;32;91
2022;800010301;Faubourg de Menchecourt;261;;COTE;DE LA JUSTICE;261 COTE DE LA JUSTICE;1;69.104;TERTIAIRE;ENT;96;80001;Abbeville;200070993;80;32;91
2024;800010301;Faubourg de Menchecourt;163;;RUE;DE MENCHECOURT;163 RUE DE MENCHECOURT;1;339.755;INDUSTRIE;ENT;18;80001;Abbeville;200070993;80;32;91
2021;800010102;Centre Ville-Saint-Vulfran;13;;PLACE;MAX LEJEUNE;13 PLACE MAX LEJEUNE;1;44.395;TERTIAIRE;ENT;47;80001;Abbeville;200070993;80;32;91
2021;800010102;Centre Ville-Saint-Vulfran;20;A;PETITE RUE;NOTRE DAME;20 A PETITE RUE NOTRE DAME;1;0.896;TERTIAIRE;ENT;47;80001;Abbeville;200070993;80;32;92
2023;800010301;Faubourg de Menchecourt;253;;RUE;DE MENCHECOURT;253 RUE DE MENCHECOURT;1;56.475;TERTIAIRE;ENT;47;80001;Abbeville;200070993;80;32;92
2022;800010301;Faubourg de Menchecourt;;;COTE;DE LA JUSTICE;COTE DE LA JUSTICE;1;19.944;TERTIAIRE;ENT;84;80001;Abbeville;200070993;80;32;92
2024;800010301;Faubourg de Menchecourt;218;B;RUE;DE MENCHECOURT;218 B RUE DE MENCHECOURT;1;983.989;INDUSTRIE;ENT;23;80001;Abbeville;200070993;80;32;92
2024;800010503;Ponthieu-Bagatelle;229;;ROUTE;DE PARIS;229 ROUTE DE PARIS;1;630.679;TERTIAIRE;ENT;36;80001;Abbeville;200070993;80;32;93
2023;800010301;Faubourg de Menchecourt;220;;RUE;DE MENCHECOURT;220 RUE DE MENCHECOURT;1;24.56;TERTIAIRE;ENT;68;80001;Abbeville;200070993;80;32;93
2021;800010102;Centre Ville-Saint-Vulfran;19;;RUE;PASTEUR;19 RUE PASTEUR;1;0.11;TERTIAIRE;ENT;64;80001;Abbeville;200070993;80;32;93
2022;800010102;Centre Ville-Saint-Vulfran;;;QUAI;DE LA POINTE;QUAI DE LA POINTE;1;242.112;TERTIAIRE;ENT;36;80001;Abbeville;200070993;80;32;93
2023;800010301;Faubourg de Menchecourt;214;;RUE;DE MENCHECOURT;214 RUE DE MENCHECOURT;1;6.068;INDUSTRIE;ENT;43;80001;Abbeville;200070993;80;32;94
2022;800010503;Ponthieu-Bagatelle;;;QUAI;DE LA POINTE;QUAI DE LA POINTE;1;83.67;TERTIAIRE;ENT;47;80001;Abbeville;200070993;80;32;94
2024;800010201;La Gare-Rouvroy-La Portelette;131;;ROUTE;DE ROUEN;131 ROUTE DE ROUEN;1;205.348;TERTIAIRE;ENT;47;80001;Abbeville;200070993;80;32;94
2021;800010501;La Porte au Bois;1;;RUE;PAUL DELIQUE;1 RUE PAUL DELIQUE;1;1019.443;TERTIAIRE;ENT;85;80001;Abbeville;200070993;80;32;94
2021;800010501;La Porte au Bois;14;;RUE;PAUL VIMEREU;14 RUE PAUL VIMEREU;1;90.235;TERTIAIRE;ENT;47;80001;Abbeville;200070993;80;32;95
2022;800010201;La Gare-Rouvroy-La Portelette;74;;BOULEVARD;DE LA PORTELETTE;74 BOULEVARD DE LA PORTELETTE;1;253.623;TERTIAIRE;ENT;68;80001;Abbeville;200070993;80;32;95
2024;800010201;La Gare-Rouvroy-La Portelette;;;ROUTE;DE ROUEN;ROUTE DE ROUEN;1;21.954;INDUSTRIE;ENT;43;80001;Abbeville;200070993;80;32;95
2023;800010301;Faubourg de Menchecourt;212;;RUE;DE MENCHECOURT;212 RUE DE MENCHECOURT;1;8.626;INDUSTRIE;ENT;43;80001;Abbeville;200070993;80;32;95
2023;800010301;Faubourg de Menchecourt;163;;RUE;DE MENCHECOURT;163 RUE DE MENCHECOURT;1;425.6;INDUSTRIE;ENT;18;80001;Abbeville;200070993;80;32;96
2021;800010501;La Porte au Bois;14;;RUE;RENE DINGEON;14 RUE RENE DINGEON;1;104.377;TERTIAIRE;ENT;61;80001;Abbeville;200070993;80;32;96
2022;800010401;Faubourg de la Bouvaque;86;;BOULEVARD;DE LA REPUBLIQUE;86 BOULEVARD DE LA REPUBLIQUE;1;49.692;TERTIAIRE;ENT;68;80001;Abbeville;200070993;80;32;96
2024;800010201;La Gare-Rouvroy-La Portelette;;;CHAUSSEE;DE ROUVROY;CHAUSSEE DE ROUVROY;1;188.551;TERTIAIRE;ENT;84;80001;Abbeville;200070993;80;32;96
2021;800010301;Faubourg de Menchecourt;68;;;RIVE DROITE DE LA SOMME;68 RIVE DROITE DE LA SOMME;1;0.547;TERTIAIRE;ENT;52;80001;Abbeville;200070993;80;32;97
2024;800010502;Delique-Saint-Gilles;305;D;CHAUSSEE;DE ROUVROY;305 D CHAUSSEE DE ROUVROY;1;104.527;TERTIAIRE;ENT;84;80001;Abbeville;200070993;80;32;97
2023;800010301;Faubourg de Menchecourt;163;;RUE;DE MENCHECOURT;163 RUE DE MENCHECOURT;1;0.102;TERTIAIRE;ENT;68;80001;Abbeville;200070993;80;32;97
2022;800010401;Faubourg de la Bouvaque;4;;BOULEVARD;DE LA REPUBLIQUE;4 BOULEVARD DE LA REPUBLIQUE;1;41.026;TERTIAIRE;ENT;46;80001;Abbeville;200070993;80;32;97
2022;800010101;Centre Ville Émonville;205;;BOULEVARD;DE LA REPUBLIQUE;205 BOULEVARD DE LA REPUBLIQUE;1;52.229;TERTIAIRE;ENT;47;80001;Abbeville;200070993;80;32;98
2021;800010301;Faubourg de Menchecourt;2;;;RIVE DROITE DE LA SOMME;2 RIVE DROITE DE LA SOMME;1;35.834;TERTIAIRE;ENT;85;80001;Abbeville;200070993;80;32;98
2024;800010501;La Porte au Bois;8;;ROUTE;DE VAUCHELLES;8 ROUTE DE VAUCHELLES;1;1475.171;INDUSTRIE;ENT;27;80001;Abbeville;200070993;80;32;98
2023;800010301;Faubourg de Menchecourt;218;B;RUE;DE MENCHECOURT;218 B RUE DE MENCHECOURT;1;859.286;INDUSTRIE;ENT;23;80001;Abbeville;200070993;80;32;98
2024;800010501;La Porte au Bois;;;ROUTE;DE VAUCHELLES;ROUTE DE VAUCHELLES;2;7554.078;INDUSTRIE;ENT;23;80001;Abbeville;200070993;80;32;99
2021;800010501;La Porte au Bois;53;;AVENUE;ROBERT SCHUMAN;53 AVENUE ROBERT SCHUMAN;1;125.768;TERTIAIRE;ENT;45;80001;Abbeville;200070993;80;32;99
2022;800010401;Faubourg de la Bouvaque;14;;BOULEVARD;DE LA REPUBLIQUE;14 BOULEVARD DE LA REPUBLIQUE;1;160.866;TERTIAIRE;ENT;47;80001;Abbeville;200070993;80;32;99
2023;800010301;Faubourg de Menchecourt;310;D;RUE;DE MENCHECOURT;310 D RUE DE MENCHECOURT;1;29.41;INDUSTRIE;ENT;42;80001;Abbeville;200070993;80;32;99
2021;800010501;La Porte au Bois;43;;AVENUE;ROBERT SCHUMAN;43 AVENUE ROBERT SCHUMAN;1;197.501;TERTIAIRE;ENT;52;80001;Abbeville;200070993;80;32;100
2022;800010101;Centre Ville Émonville;103;;BOULEVARD;DE LA REPUBLIQUE;103 BOULEVARD DE LA REPUBLIQUE;1;179.936;TERTIAIRE;ENT;70;80001;Abbeville;200070993;80;32;100
2023;800010503;Ponthieu-Bagatelle;229;;ROUTE;DE PARIS;229 ROUTE DE PARIS;1;582.374;TERTIAIRE;ENT;36;80001;Abbeville;200070993;80;32;100
2024;800010501;La Porte au Bois;;;ROUTE;DE VAUCHELLES;ROUTE DE VAUCHELLES;1;90.279;INDUSTRIE;ENT;16;80001;Abbeville;200070993;80;32;100
2023;800010201;La Gare-Rouvroy-La Portelette;131;;ROUTE;DE ROUEN;131 ROUTE DE ROUEN;1;205.209;TERTIAIRE;ENT;47;80001;Abbeville;200070993;80;32;101
2021;800010501;La Porte au Bois;43;;AVENUE;ROBERT SCHUMAN;43 AVENUE ROBERT SCHUMAN;1;10.761;TERTIAIRE;ENT;70;80001;Abbeville;200070993;80;32;101
2024;800010501;La Porte au Bois;;;ROUTE;DE VAUCHELLES;ROUTE DE VAUCHELLES;1;45.322;TERTIAIRE;ENT;47;80001;Abbeville;200070993;80;32;101
2022;800010301;Faubourg de Menchecourt;;;RUE;DE LA SUCRERIE;RUE DE LA SUCRERIE;1;174.428;TERTIAIRE;ENT;70;80001;Abbeville;200070993;80;32;101
2023;800010201;La Gare-Rouvroy-La Portelette;;;CHAUSSEE;DE ROUVROY;CHAUSSEE DE ROUVROY;1;183.69;TERTIAIRE;ENT;84;80001;Abbeville;200070993;80;32;102
2021;800010501;La Porte au Bois;33;;AVENUE;ROBERT SCHUMAN;33 AVENUE ROBERT SCHUMAN;1;56.244;TERTIAIRE;ENT;84;80001;Abbeville;200070993;80;32;102
2024;800010501;La Porte au Bois;;;ROUTE;DE VAUCHELLES;ROUTE DE VAUCHELLES;2;25483.543;INDUSTRIE;ENT;10;80001;Abbeville;200070993;80;32;102
2022;800010301;Faubourg de Menchecourt;253;;RUE;DE MENCHECOURT;253 RUE DE MENCHECOURT;1;5.778;TERTIAIRE;ENT;49;80001;Abbeville;200070993;80;32;102
2023;800010502;Delique-Saint-Gilles;305;D;CHAUSSEE;DE ROUVROY;305 D CHAUSSEE DE ROUVROY;1;108.099;TERTIAIRE;ENT;84;80001;Abbeville;200070993;80;32;103
2021;800010501;La Porte au Bois;18;;AVENUE;ROBERT SCHUMAN;18 AVENUE ROBERT SCHUMAN;1;34.342;TERTIAIRE;ENT;45;80001;Abbeville;200070993;80;32;103
2024;800010501;La Porte au Bois;;;ROUTE;DE VAUCHELLES;ROUTE DE VAUCHELLES;1;106.109;TERTIAIRE;ENT;46;80001;Abbeville;200070993;80;32;103
2022;800010301;Faubourg de Menchecourt;253;;RUE;DE MENCHECOURT;253 RUE DE MENCHECOURT;2;32.42;TERTIAIRE;ENT;68;80001;Abbeville;200070993;80;32;103
2021;800010501;La Porte au Bois;7;B;AVENUE;ROBERT SCHUMAN;7 B AVENUE ROBERT SCHUMAN;1;51.614;INDUSTRIE;ENT;43;80001;Abbeville;200070993;80;32;104
2024;800010501;La Porte au Bois;2;;ROUTE;DES 2 VALLEES;2 ROUTE DES 2 VALLEES;1;593.981;INDUSTRIE;ENT;22;80001;Abbeville;200070993;80;32;104
2022;800010301;Faubourg de Menchecourt;220;;RUE;DE MENCHECOURT;220 RUE DE MENCHECOURT;1;73.195;TERTIAIRE;ENT;68;80001;Abbeville;200070993;80;32;104
2023;800010501;La Porte au Bois;8;;ROUTE;DE VAUCHELLES;8 ROUTE DE VAUCHELLES;1;1622.394;INDUSTRIE;ENT;27;80001;Abbeville;200070993;80;32;104
2022;800010301;Faubourg de Menchecourt;214;;RUE;DE MENCHECOURT;214 RUE DE MENCHECOURT;1;5.241;INDUSTRIE;ENT;43;80001;Abbeville;200070993;80;32;105
2024;800010401;Faubourg de la Bouvaque;2;;RUE;DES AIGRETTES;2 RUE DES AIGRETTES;1;65.264;TERTIAIRE;ENT;49;80001;Abbeville;200070993;80;32;105
2021;800010501;La Porte au Bois;1;;RUE;ROSE BERTIN;1 RUE ROSE BERTIN;1;75.981;TERTIAIRE;ENT;69;80001;Abbeville;200070993;80;32;105
2023;800010501;La Porte au Bois;;;ROUTE;DE VAUCHELLES;ROUTE DE VAUCHELLES;2;24992.393;INDUSTRIE;ENT;10;80001;Abbeville;200070993;80;32;105
2023;800010501;La Porte au Bois;;;ROUTE;DE VAUCHELLES;ROUTE DE VAUCHELLES;1;117.952;INDUSTRIE;ENT;16;80001;Abbeville;200070993;80;32;106
2024;800010401;Faubourg de la Bouvaque;;;RUE;DES AIGRETTES;RUE DES AIGRETTES;1;124.129;INDUSTRIE;ENT;15;80001;Abbeville;200070993;80;32;106
2021;800010102;Centre Ville-Saint-Vulfran;82;;RUE;SAINT GILLES;82 RUE SAINT GILLES;2;47.165;TERTIAIRE;ENT;84;80001;Abbeville;200070993;80;32;106
2022;800010301;Faubourg de Menchecourt;212;;RUE;DE MENCHECOURT;212 RUE DE MENCHECOURT;1;7.394;INDUSTRIE;ENT;43;80001;Abbeville;200070993;80;32;106
2024;800010501;La Porte au Bois;6;;RUE;DES AUBEPINES;6 RUE DES AUBEPINES;1;24.223;INDUSTRIE;ENT;43;80001;Abbeville;200070993;80;32;107
2022;800010301;Faubourg de Menchecourt;163;;RUE;DE MENCHECOURT;163 RUE DE MENCHECOURT;1;8.533;TERTIAIRE;ENT;68;80001;Abbeville;200070993;80;32;107
2021;800010102;Centre Ville-Saint-Vulfran;2;;RUE;SAINT GILLES;2 RUE SAINT GILLES;1;46.701;TERTIAIRE;ENT;47;80001;Abbeville;200070993;80;32;107
2023;800010501;La Porte au Bois;;;ROUTE;DE VAUCHELLES;ROUTE DE VAUCHELLES;1;142.995;TERTIAIRE;ENT;46;80001;Abbeville;200070993;80;32;107
2024;800010201;La Gare-Rouvroy-La Portelette;;;CHEMIN;DES CANOTIERS;CHEMIN DES CANOTIERS;1;168.944;TERTIAIRE;ENT;84;80001;Abbeville;200070993;80;32;108
2022;800010301;Faubourg de Menchecourt;163;;RUE;DE MENCHECOURT;163 RUE DE MENCHECOURT;1;431.602;INDUSTRIE;ENT;18;80001;Abbeville;200070993;80;32;108
2021;800010102;Centre Ville-Saint-Vulfran;16;;PARVIS;SAINT VULFRAN;16 PARVIS SAINT VULFRAN;1;72.999;INDUSTRIE;ENT;10;80001;Abbeville;200070993;80;32;108
2023;800010501;La Porte au Bois;;;ROUTE;DE VAUCHELLES;ROUTE DE VAUCHELLES;1;61.651;TERTIAIRE;ENT;47;80001;Abbeville;200070993;80;32;108
2023;800010501;La Porte au Bois;;;ROUTE;DE VAUCHELLES;ROUTE DE VAUCHELLES;2;8919.872;INDUSTRIE;ENT;23;80001;Abbeville;200070993;80;32;109
2022;800010301;Faubourg de Menchecourt;218;B;RUE;DE MENCHECOURT;218 B RUE DE MENCHECOURT;1;820.952;INDUSTRIE;ENT;23;80001;Abbeville;200070993;80;32;109
2021;800010102;Centre Ville-Saint-Vulfran;42;;RUE;SAINT VULFRAN;42 RUE SAINT VULFRAN;1;46.054;TERTIAIRE;ENT;47;80001;Abbeville;200070993;80;32;109
2024;800010101;Centre Ville Émonville;1;;RUE;DES CAPUCINS;1 RUE DES CAPUCINS;1;396.474;TERTIAIRE;ENT;61;80001;Abbeville;200070993;80;32;109
2021;800010102;Centre Ville-Saint-Vulfran;10;;RUE;SAINTE CATHERINE;10 RUE SAINTE CATHERINE;1;4.568;TERTIAIRE;ENT;64;80001;Abbeville;200070993;80;32;110
2024;800010401;Faubourg de la Bouvaque;;;RUE;DES COLVERTS;RUE DES COLVERTS;1;16.32;TERTIAIRE;ENT;46;80001;Abbeville;200070993;80;32;110
2023;800010501;La Porte au Bois;;;ROUTE;DES 2 VALLEES;ROUTE DES 2 VALLEES;1;188.785;TERTIAIRE;ENT;56;80001;Abbeville;200070993;80;32;110
2022;800010301;Faubourg de Menchecourt;310;D;RUE;DE MENCHECOURT;310 D RUE DE MENCHECOURT;1;25.531;INDUSTRIE;ENT;42;80001;Abbeville;200070993;80;32;110
2022;800010502;Delique-Saint-Gilles;;;RUE;DE NORMANDIE;RUE DE NORMANDIE;1;106.836;TERTIAIRE;ENT;84;80001;Abbeville;200070993;80;32;111
2023;800010501;La Porte au Bois;;;ROUTE;DES 2 VALLEES;ROUTE DES 2 VALLEES;1;681.654;INDUSTRIE;ENT;22;80001;Abbeville;200070993;80;32;111
